"","Codice","Territorio","Variable","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2009","X2008","X2010"
"794","'080","Emilia Romagna","PILCAP",25591.55219,26869.93727,27089.85465,26761.14183,26316.48514,26195.57464,26147.04706,26824.0554,27021.74033,24424.75789,26260.68187,NA
"795","'090","Toscana","PILCAP",22074.99343,22847.53251,23303.14635,23379.41121,23254.41149,23268.5433,23189.02067,23564.8273,23642.70816,22091.387,23238.40346,NA
"796","'100","Umbria","PILCAP",19485.23037,20242.49546,20619.57183,20320.67395,19995.88048,20157.29213,19902.34901,20309.86067,20361.93705,18499.26263,19848.89615,NA
"797","'110","Marche","PILCAP",20243.62986,20919.90972,21297.44214,21580.17249,21253.21131,21312.49492,21367.87959,21944.34457,22111.2132,20511.3882,21702.05601,NA
"798","'120","Lazio","PILCAP",23542.60391,24102.66808,24573.40046,25182.17761,24841.67665,25634.97544,25480.53761,25311.34935,25315.65999,23832.80416,24914.64732,NA
"799","'130","Abruzzo","PILCAP",17013.47351,18022.04058,18352.73656,18270.23398,17846.08569,17297.95087,17507.62227,17879.1737,17991.81936,16329.59997,17633.23846,NA
"800","'140","Molise","PILCAP",14708.03226,15235.6442,15587.14525,15676.65941,15390.86291,15616.39203,15696.25943,16244.31558,16616.28231,15967.48918,16546.32864,NA
"801","'150","Campania","PILCAP",12730.15722,13202.48077,13611.82638,13864.54717,13716.88689,13696.21625,13624.96713,13788.65142,13907.94924,12791.28784,13511.60312,NA
"802","'160","Puglia","PILCAP",13436.99891,13876.37444,14066.11514,14005.39933,13807.68902,13891.94038,13834.63849,14174.95323,14181.24632,13248.36434,13963.57189,NA
"803","'170","Basilicata","PILCAP",14470.90037,14698.55612,14703.58022,14780.99448,14595.70073,14830.81265,14681.81331,15300.79776,15438.98017,14641.80688,15304.93622,NA
"804","'180","Calabria","PILCAP",12636.0002,12921.8096,13438.34604,13442.40028,13598.57234,13913.47511,13688.42369,13946.44709,13971.0093,13195.03541,13510.10925,NA
"805","'190","Sicilia","PILCAP",13009.34081,13381.05437,13899.40003,13928.91983,13867.12915,13797.76964,14103.27897,14255.97237,14317.78038,13646.81714,14041.83395,NA
"806","'200","Sardegna","PILCAP",15518.88845,15883.18432,16203.06556,16128.75133,16409.59581,16488.0261,16434.27519,16477.08423,16807.18992,15913.56156,16548.11707,NA
"807","'001","Nord-Ovest","PILCAP",24806.89038,25660.08657,26054.82616,26071.25011,25851.34174,25821.20599,25722.36642,26021.78009,26222.37958,23872.859,25582.91971,NA
"808","'002","Nord-Est","PILCAP",24422.56686,25579.95321,25765.60498,25407.62894,25172.8712,25274.31638,25273.59871,25796.70252,26001.31413,23788.43207,25430.11789,NA
"809","'003","Centro","PILCAP",22325.5395,22981.88054,23426.15908,23749.4215,23478.99105,23874.55859,23765.07079,23924.03649,23986.45987,22439.53302,23575.31285,NA
"810","'004","Sud","PILCAP",13427.70036,13903.53843,14240.12033,14326.57239,14179.9776,14207.43043,14145.67693,14421.70079,14502.45002,13463.12009,14172.2513,NA
"811","'005","Isole","PILCAP",13629.35774,13999.4302,14468.91559,14473.06141,14496.97218,14464.2776,14681.26895,14807.53662,14937.64561,14212.12398,14666.71611,NA
"812","'006","Italia","PILCAP",20181.13201,20916.9806,21284.17922,21313.41706,21144.35746,21257.66519,21239.46503,21548.93257,21708.57003,20066.80078,21258.78188,NA
"813","'010","Piemonte","POP",4225023,4219421,4213294,4231334,4270215,4330172,4341733,4352828,4401266,4446230,4432571,4457335
"814","'020","Valle D'Aosta","POP",118879,119273,119546,120909,122040,122868,123978,124812,125979,127866,127065,128230
"815","'030","Lombardia","POP",8971154,9004084,9033602,9108645,9246796,9393092,9475202,9545441,9642406,9826141,9742676,9917714
"816","'070","Liguria","POP",1587722,1578998,1570004,1572197,1577474,1592309,1610134,1607878,1609822,1615986,1615064,1616788
"817","'040","Trentino Alto Adige","POP",929058,935411,940566,950495,962464,974613,985128,994703,1007267,1028260,1018657,1037114
"818","'021","Bolzano - Bozen","POP",458551,461101,463207,467338,471635,477067,482650,487673,493910,503434,498857,507657
"819","'022","Trento","POP",470507,474310,477359,483157,490829,497546,502478,507030,513357,524826,519800,529457
"820","'050","Veneto","POP",4485045,4508580,4529823,4577408,4642899,4699950,4738313,4773554,4832340,4912438,4885548,4937854
"821","'060","Friuli Venezia Giulia","POP",1178281,1181238,1183603,1191588,1198187,1204718,1208278,1212602,1222061,1234079,1230936,1235808
"822","'080","Emilia Romagna","POP",3945406,3966295,3984526,4030220,4080479,4151369,4187557,4223264,4275802,4377435,4337979,4432418
"823","'090","Toscana","POP",3491308,3494857,3497042,3516296,3566071,3598269,3619872,3638211,3677048,3730130,3707818,3749813
"824","'100","Umbria","POP",820835,824187,826196,834210,848022,858938,867878,872967,884450,900790,894222,906486
"825","'110","Marche","POP",1457631,1464056,1471123,1484601,1504827,1518780,1528809,1536098,1553063,1577676,1569578,1565335
"826","'120","Lazio","POP",5116960,5116344,5117075,5145805,5205139,5269972,5304778,5493308,5561017,5681868,5626710,5728688
"827","'130","Abruzzo","POP",1261134,1261300,1262379,1273284,1285896,1299272,1305307,1309797,1323987,1338898,1334675,1342366
"828","'140","Molise","POP",322777,321468,320467,321047,321697,321953,320907,320074,320838,320229,320795,319780
"829","'150","Campania","POP",5717191,5708137,5701389,5725098,5760353,5788986,5790929,5790187,5811390,5824662,5812962,5834056
"830","'160","Puglia","POP",4034132,4026054,4019500,4023957,4040990,4068167,4071518,4069869,4076546,4084035,4079702,4091259
"831","'170","Basilicata","POP",601448,599404,597468,596821,597000,596546,594086,591338,591001,588879,590601,587517
"832","'180","Calabria","POP",2028007,2018722,2009623,2007392,2011338,2009268,2004415,1998052,2007707,2009330,2008709,2011395
"833","'190","Sicilia","POP",4993111,4978068,4965669,4972124,5003262,5013081,5017212,5016861,5029683,5042992,5037799,5051075
"834","'200","Sardegna","POP",1638422,1634795,1630847,1637639,1643096,1650052,1655677,1659443,1665617,1672404,1671001,1675411
"835","'001","Nord-Ovest","POP",14902778,14921776,14936446,15033085,15216525,15438441,15551047,15630959,15779473,16016223,15917376,16120067
"836","'002","Nord-Est","POP",10537790,10591524,10638518,10749711,10884029,11030650,11119276,11204123,11337470,11552212,11473120,11643194
"837","'003","Centro","POP",10886734,10899444,10911436,10980912,11124059,11245959,11321337,11540584,11675578,11890464,11798328,11950322
"838","'004","Sud","POP",13964689,13935085,13910826,13947599,14017274,14084192,14087162,14079317,14131469,14166033,14147444,14186373
"839","'005","Isole","POP",6631533,6612863,6596516,6609763,6646358,6663133,6672889,6676304,6695300,6715396,6708800,6726486
"840","'006","Italia","POP",56923524,56960692,56993742,57321070,57888245,58462375,58751711,59131287,59619290,60340328,60045068,60626442
"841","'010","Piemonte","POV",NA,NA,NA,7.8,7.3,6.7,8.1,6.68,7,NA,7.66,NA
"842","'020","Valle D'Aosta","POV",NA,NA,NA,8.7,7.9,7.1,6.6,9.93,7.9,NA,9.19,NA
"843","'030","Lombardia","POV",NA,NA,NA,3.9,4.7,3.7,4,4.96,5.3,NA,5.11,NA
"844","'070","Liguria","POV",NA,NA,NA,5.8,7,7.7,6.5,7.37,10.5,NA,8.68,NA
"845","'040","Trentino Alto Adige","POV",NA,NA,NA,11.6,9.7,8.3,6.2,7.14,5.4,NA,6.95,NA
"846","'021","Bolzano - Bozen","POV",NA,NA,NA,11.1,13.2,11.6,4,8.51,5.9,NA,6.25,NA
"847","'022","Trento","POV",NA,NA,NA,12.1,6.4,4.9,8.2,5.83,5,NA,7.62,NA
"848","'050","Veneto","POV",NA,NA,NA,3.9,4.2,5,4.9,5,3.4,NA,5.4,NA
"849","'060","Friuli Venezia Giulia","POV",NA,NA,NA,9.4,9,5.7,8.8,7.69,6.8,NA,7.4,NA
"850","'080","Emilia Romagna","POV",NA,NA,NA,5,4.8,3.5,2.9,4.01,6.8,NA,4.71,NA
"851","'090","Toscana","POV",NA,NA,NA,6.3,4.9,5.1,5.1,7.69,4.1,NA,6.63,NA
"852","'100","Umbria","POV",NA,NA,NA,7,9.4,8.4,8.2,7.91,8.3,NA,7.17,NA
"853","'110","Marche","POV",NA,NA,NA,5.4,5.4,7.8,5.3,6.72,7,NA,6.55,NA
"854","'120","Lazio","POV",NA,NA,NA,9.7,7.1,8.8,8,8.4,9.2,NA,9.75,NA
"855","'130","Abruzzo","POV",NA,NA,NA,16.5,15.8,16.3,11.8,13.16,12.4,NA,15.22,NA
"856","'140","Molise","POV",NA,NA,NA,25.2,22.4,22.8,20.4,20.05,14.3,NA,24.23,NA
"857","'150","Campania","POV",NA,NA,NA,24.3,22.1,26.9,30.4,24.18,23.9,NA,28.27,NA
"858","'160","Puglia","POV",NA,NA,NA,23.3,20.6,26.6,20.2,22.34,21.9,NA,21.05,NA
"859","'170","Basilicata","POV",NA,NA,NA,24.7,24.7,28.5,25.5,24.55,27.9,NA,29.57,NA
"860","'180","Calabria","POV",NA,NA,NA,30.6,25.8,27.1,26.1,31.4,25.7,NA,28.39,NA
"861","'190","Sicilia","POV",NA,NA,NA,23.1,26.7,32,34.5,31.51,31.8,NA,33.05,NA
"862","'200","Sardegna","POV",NA,NA,NA,19.3,14.6,17.9,18,19.45,24.6,NA,22.64,NA
"863","'001","Nord-Ovest","POV",NA,NA,NA,5.2,5.7,5,5.4,5.73,6.3,NA,6.2,NA
"864","'002","Nord-Est","POV",NA,NA,NA,5.6,5.5,4.8,4.7,5.11,5.2,NA,5.5,NA
"865","'003","Centro","POV",NA,NA,NA,7.9,6.4,7.4,6.7,7.91,7.2,NA,8.1,NA
"866","'004","Sud","POV",NA,NA,NA,24.2,21.7,25.8,24.7,23.57,22.5,NA,24.9,NA
"867","'005","Isole","POV",NA,NA,NA,22.2,23.7,28.5,30.4,28.52,30,NA,30.5,NA
"868","'006","Italia","POV",NA,NA,NA,12.4,11.8,13.2,13.1,12.91,12.8,NA,13.63,NA
"869","'010","Piemonte","INCFAM",NA,NA,NA,NA,27522,29808,28999,NA,NA,NA,NA,NA
"870","'020","Valle D'Aosta","INCFAM",NA,NA,NA,NA,27474,29798,28497,NA,NA,NA,NA,NA
"871","'030","Lombardia","INCFAM",NA,NA,NA,NA,30095,32079,31549,NA,NA,NA,NA,NA
"872","'070","Liguria","INCFAM",NA,NA,NA,NA,24355,25469,25109,NA,NA,NA,NA,NA
"873","'040","Trentino Alto Adige","INCFAM",NA,NA,NA,NA,29353,29946,31159,NA,NA,NA,NA,NA
"874","'021","Bolzano - Bozen","INCFAM",NA,NA,NA,NA,31116,31830,32009,NA,NA,NA,NA,NA
"875","'022","Trento","INCFAM",NA,NA,NA,NA,27774,28249,30388,NA,NA,NA,NA,NA
"876","'050","Veneto","INCFAM",NA,NA,NA,NA,28044,29160,29411,NA,NA,NA,NA,NA
"877","'060","Friuli Venezia Giulia","INCFAM",NA,NA,NA,NA,28025,28752,28414,NA,NA,NA,NA,NA
"878","'080","Emilia Romagna","INCFAM",NA,NA,NA,NA,29895,31452,31444,NA,NA,NA,NA,NA
"879","'090","Toscana","INCFAM",NA,NA,NA,NA,29190,29588,29915,NA,NA,NA,NA,NA
"880","'100","Umbria","INCFAM",NA,NA,NA,NA,27340,27886,28672,NA,NA,NA,NA,NA
"881","'110","Marche","INCFAM",NA,NA,NA,NA,27908,28495,29550,NA,NA,NA,NA,NA
"882","'120","Lazio","INCFAM",NA,NA,NA,NA,28157,30019,29301,NA,NA,NA,NA,NA
"883","'130","Abruzzo","INCFAM",NA,NA,NA,NA,25303,26791,26853,NA,NA,NA,NA,NA
"884","'140","Molise","INCFAM",NA,NA,NA,NA,23603,22644,23711,NA,NA,NA,NA,NA
"885","'150","Campania","INCFAM",NA,NA,NA,NA,23011,23774,23573,NA,NA,NA,NA,NA
"886","'160","Puglia","INCFAM",NA,NA,NA,NA,22382,22124,22933,NA,NA,NA,NA,NA
"887","'170","Basilicata","INCFAM",NA,NA,NA,NA,20778,21674,21867,NA,NA,NA,NA,NA
"888","'180","Calabria","INCFAM",NA,NA,NA,NA,19835,21669,22766,NA,NA,NA,NA,NA
"889","'190","Sicilia","INCFAM",NA,NA,NA,NA,19847,20755,20960,NA,NA,NA,NA,NA
"890","'200","Sardegna","INCFAM",NA,NA,NA,NA,24984,26921,25494,NA,NA,NA,NA,NA
"891","'001","Nord-Ovest","INCFAM",NA,NA,NA,NA,28682,30663,30075,NA,NA,NA,NA,NA
"892","'002","Nord-Est","INCFAM",NA,NA,NA,NA,28879,30080,30246,NA,NA,NA,NA,NA
"893","'003","Centro","INCFAM",NA,NA,NA,NA,28405,29519,29487,NA,NA,NA,NA,NA
"894","'004","Sud","INCFAM",NA,NA,NA,NA,22510,23175,23527,NA,NA,NA,NA,NA
"895","'005","Isole","INCFAM",NA,NA,NA,NA,21127,22289,22094,NA,NA,NA,NA,NA
"896","'006","Italia","INCFAM",NA,NA,NA,NA,26521,27815,27731,NA,NA,NA,NA,NA
"897","'010","Piemonte","INCMEDFAM",NA,NA,NA,NA,22373,23973,24282,NA,NA,NA,NA,NA
"898","'020","Valle D'Aosta","INCMEDFAM",NA,NA,NA,NA,22336,23225,23073,NA,NA,NA,NA,NA
"899","'030","Lombardia","INCMEDFAM",NA,NA,NA,NA,24570,26054,25840,NA,NA,NA,NA,NA
"900","'070","Liguria","INCMEDFAM",NA,NA,NA,NA,19614,20224,20994,NA,NA,NA,NA,NA
"901","'040","Trentino Alto Adige","INCMEDFAM",NA,NA,NA,NA,24605,25754,27068,NA,NA,NA,NA,NA
"902","'021","Bolzano - Bozen","INCMEDFAM",NA,NA,NA,NA,25507,25810,27082,NA,NA,NA,NA,NA
"903","'022","Trento","INCMEDFAM",NA,NA,NA,NA,23453,25534,27068,NA,NA,NA,NA,NA
"904","'050","Veneto","INCMEDFAM",NA,NA,NA,NA,23538,23857,24879,NA,NA,NA,NA,NA
"905","'060","Friuli Venezia Giulia","INCMEDFAM",NA,NA,NA,NA,23145,23766,23935,NA,NA,NA,NA,NA
"906","'080","Emilia Romagna","INCMEDFAM",NA,NA,NA,NA,24474,25518,25626,NA,NA,NA,NA,NA
"907","'090","Toscana","INCMEDFAM",NA,NA,NA,NA,24070,25268,24364,NA,NA,NA,NA,NA
"908","'100","Umbria","INCMEDFAM",NA,NA,NA,NA,22723,22908,22602,NA,NA,NA,NA,NA
"909","'110","Marche","INCMEDFAM",NA,NA,NA,NA,23559,24682,25191,NA,NA,NA,NA,NA
"910","'120","Lazio","INCMEDFAM",NA,NA,NA,NA,21892,24116,24030,NA,NA,NA,NA,NA
"911","'130","Abruzzo","INCMEDFAM",NA,NA,NA,NA,21097,22656,22154,NA,NA,NA,NA,NA
"912","'140","Molise","INCMEDFAM",NA,NA,NA,NA,19102,19375,19368,NA,NA,NA,NA,NA
"913","'150","Campania","INCMEDFAM",NA,NA,NA,NA,18478,19194,19000,NA,NA,NA,NA,NA
"914","'160","Puglia","INCMEDFAM",NA,NA,NA,NA,18300,18193,18652,NA,NA,NA,NA,NA
"915","'170","Basilicata","INCMEDFAM",NA,NA,NA,NA,17652,17765,19086,NA,NA,NA,NA,NA
"916","'180","Calabria","INCMEDFAM",NA,NA,NA,NA,17214,16820,17396,NA,NA,NA,NA,NA
"917","'190","Sicilia","INCMEDFAM",NA,NA,NA,NA,15317,16846,16700,NA,NA,NA,NA,NA
"918","'200","Sardegna","INCMEDFAM",NA,NA,NA,NA,20200,22061,22114,NA,NA,NA,NA,NA
"919","'001","Nord-Ovest","INCMEDFAM",NA,NA,NA,NA,23412,24735,24898,NA,NA,NA,NA,NA
"920","'002","Nord-Est","INCMEDFAM",NA,NA,NA,NA,23998,24648,25376,NA,NA,NA,NA,NA
"921","'003","Centro","INCMEDFAM",NA,NA,NA,NA,22876,24331,24220,NA,NA,NA,NA,NA
"922","'004","Sud","INCMEDFAM",NA,NA,NA,NA,18504,18823,18923,NA,NA,NA,NA,NA
"923","'005","Isole","INCMEDFAM",NA,NA,NA,NA,16331,17698,17795,NA,NA,NA,NA,NA
"924","'006","Italia","INCMEDFAM",NA,NA,NA,NA,21217,22303,22447,NA,NA,NA,NA,NA
"925","'010","Piemonte","INCAVG",NA,NA,NA,NA,16464,17698,17631,NA,NA,NA,NA,NA
"926","'020","Valle D'Aosta","INCAVG",NA,NA,NA,NA,17385,18317,16537,NA,NA,NA,NA,NA
"927","'030","Lombardia","INCAVG",NA,NA,NA,NA,18073,19355,18806,NA,NA,NA,NA,NA
"928","'070","Liguria","INCAVG",NA,NA,NA,NA,15663,16332,16387,NA,NA,NA,NA,NA
"929","'040","Trentino Alto Adige","INCAVG",NA,NA,NA,NA,16275,16884,17055,NA,NA,NA,NA,NA
"930","'021","Bolzano - Bozen","INCAVG",NA,NA,NA,NA,16772,17048,17321,NA,NA,NA,NA,NA
"931","'022","Trento","INCAVG",NA,NA,NA,NA,15802,16726,16811,NA,NA,NA,NA,NA
"932","'050","Veneto","INCAVG",NA,NA,NA,NA,15676,16265,16615,NA,NA,NA,NA,NA
"933","'060","Friuli Venezia Giulia","INCAVG",NA,NA,NA,NA,16829,16793,16778,NA,NA,NA,NA,NA
"934","'080","Emilia Romagna","INCAVG",NA,NA,NA,NA,16964,17483,17647,NA,NA,NA,NA,NA
"935","'090","Toscana","INCAVG",NA,NA,NA,NA,16551,16658,16892,NA,NA,NA,NA,NA
"936","'100","Umbria","INCAVG",NA,NA,NA,NA,15028,15623,16724,NA,NA,NA,NA,NA
"937","'110","Marche","INCAVG",NA,NA,NA,NA,15056,15146,15904,NA,NA,NA,NA,NA
"938","'120","Lazio","INCAVG",NA,NA,NA,NA,16953,17728,18460,NA,NA,NA,NA,NA
"939","'130","Abruzzo","INCAVG",NA,NA,NA,NA,14115,14561,15696,NA,NA,NA,NA,NA
"940","'140","Molise","INCAVG",NA,NA,NA,NA,13684,13963,14698,NA,NA,NA,NA,NA
"941","'150","Campania","INCAVG",NA,NA,NA,NA,14109,15217,15054,NA,NA,NA,NA,NA
"942","'160","Puglia","INCAVG",NA,NA,NA,NA,13121,13377,14065,NA,NA,NA,NA,NA
"943","'170","Basilicata","INCAVG",NA,NA,NA,NA,12589,12963,12862,NA,NA,NA,NA,NA
"944","'180","Calabria","INCAVG",NA,NA,NA,NA,11795,12685,13822,NA,NA,NA,NA,NA
"945","'190","Sicilia","INCAVG",NA,NA,NA,NA,13895,14630,14168,NA,NA,NA,NA,NA
"946","'200","Sardegna","INCAVG",NA,NA,NA,NA,15178,15932,15295,NA,NA,NA,NA,NA
"947","'001","Nord-Ovest","INCAVG",NA,NA,NA,NA,17392,18605,18237,NA,NA,NA,NA,NA
"948","'002","Nord-Est","INCAVG",NA,NA,NA,NA,16344,16844,17074,NA,NA,NA,NA,NA
"949","'003","Centro","INCAVG",NA,NA,NA,NA,16413,16858,17443,NA,NA,NA,NA,NA
"950","'004","Sud","INCAVG",NA,NA,NA,NA,13416,14115,14549,NA,NA,NA,NA,NA
"951","'005","Isole","INCAVG",NA,NA,NA,NA,14279,15017,14496,NA,NA,NA,NA,NA
"952","'006","Italia","INCAVG",NA,NA,NA,NA,15852,16623,16722,NA,NA,NA,NA,NA
"953","'010","Piemonte","SCH2564",NA,NA,NA,NA,NA,52.02917933,49.41813669,47.69108852,46.8263914,45.18385112,46.04288497,NA
"954","'020","Valle D'Aosta","SCH2564",NA,NA,NA,NA,NA,54.62132907,53.77432699,53.99655871,52.2895211,50.7205335,51.98026544,NA
"955","'030","Lombardia","SCH2564",NA,NA,NA,NA,NA,49.30162552,47.40476152,46.29793332,45.07265015,43.42776999,44.01819718,NA
"956","'070","Liguria","SCH2564",NA,NA,NA,NA,NA,44.1825584,42.26738773,42.24711436,41.52883119,35.96545566,37.80001471,NA
"957","'040","Trentino Alto Adige","SCH2564",NA,NA,NA,NA,NA,50.47699966,49.10434822,47.77958799,45.27215638,42.58379737,44.03695388,NA
"958","'021","Bolzano - Bozen","SCH2564",NA,NA,NA,NA,NA,58.1015796,56.25176107,55.07512449,52.60220721,50.37774845,51.20525767,NA
"959","'022","Trento","SCH2564",NA,NA,NA,NA,NA,43.28841175,42.38120225,40.90902955,38.34959844,35.22826089,37.25941043,NA
"960","'050","Veneto","SCH2564",NA,NA,NA,NA,NA,53.64184723,51.02557442,50.21468913,47.75923034,44.83087479,46.1330555,NA
"961","'060","Friuli Venezia Giulia","SCH2564",NA,NA,NA,NA,NA,49.02011752,47.12060805,44.58556194,44.06061917,42.66789761,42.87569112,NA
"962","'080","Emilia Romagna","SCH2564",NA,NA,NA,NA,NA,48.00244239,46.80216497,45.04543499,43.93991307,41.05306982,42.44883009,NA
"963","'090","Toscana","SCH2564",NA,NA,NA,NA,NA,51.66322662,50.21993596,48.28722056,49.60075621,45.95108533,47.7065484,NA
"964","'100","Umbria","SCH2564",NA,NA,NA,NA,NA,43.18409162,41.80030865,40.48391356,39.9855415,37.63979604,39.14496107,NA
"965","'110","Marche","SCH2564",NA,NA,NA,NA,NA,48.53346142,46.98296236,46.19732471,45.2334873,42.99327935,44.45402212,NA
"966","'120","Lazio","SCH2564",NA,NA,NA,NA,NA,41.59295927,39.60782416,39.32030663,37.38640697,35.20576616,36.39396176,NA
"967","'130","Abruzzo","SCH2564",NA,NA,NA,NA,NA,46.93481013,44.55066546,43.48503332,45.70182784,43.32931058,43.54271473,NA
"968","'140","Molise","SCH2564",NA,NA,NA,NA,NA,51.40980905,49.71873336,49.18289329,47.69712764,46.64428176,47.42102532,NA
"969","'150","Campania","SCH2564",NA,NA,NA,NA,NA,57.64703058,57.3941669,56.79327921,56.80393529,54.93556731,56.55058527,NA
"970","'160","Puglia","SCH2564",NA,NA,NA,NA,NA,60.39263688,60.01175139,57.94376051,56.37959025,57.17015217,56.35673215,NA
"971","'170","Basilicata","SCH2564",NA,NA,NA,NA,NA,53.02279523,50.94283922,49.89079392,49.16975935,46.45906972,47.47197887,NA
"972","'180","Calabria","SCH2564",NA,NA,NA,NA,NA,53.55924809,52.53146688,51.91106098,51.71718413,49.16277733,51.04820487,NA
"973","'190","Sicilia","SCH2564",NA,NA,NA,NA,NA,59.55063924,58.57640507,57.43051897,56.89233728,54.44038947,56.16738869,NA
"974","'200","Sardegna","SCH2564",NA,NA,NA,NA,NA,61.44486962,60.64412034,58.63961101,57.40542517,56.48232035,56.83597447,NA
"975","'001","Nord-Ovest","SCH2564",NA,NA,NA,NA,NA,49.59210544,47.50558123,46.34400875,45.2659361,43.24711494,44.03437579,NA
"976","'002","Nord-Est","SCH2564",NA,NA,NA,NA,NA,50.75735648,48.85326928,47.45693792,45.71180879,42.9802008,44.21718196,NA
"977","'003","Centro","SCH2564",NA,NA,NA,NA,NA,45.85522182,44.14051718,43.18141436,42.44029704,39.77645875,41.20765366,NA
"978","'004","Sud","SCH2564",NA,NA,NA,NA,NA,56.53833453,55.83049834,54.73745848,54.39858799,53.12246973,53.90393767,NA
"979","'005","Isole","SCH2564",NA,NA,NA,NA,NA,60.05037925,59.12228836,57.75063256,57.0283869,54.98087262,56.34452039,NA
"980","'006","Italia","SCH2564",NA,NA,NA,NA,NA,51.8715884,50.33621087,49.15838805,48.20997514,46.08549727,47.15624615,NA
"981","'010","Piemonte","SEP",1.552237069,1.797394831,1.893577573,1.945378766,1.875187686,1.841545037,1.838350397,1.616642864,1.688581365,NA,NA,NA
"982","'020","Valle D'Aosta","SEP",2.020993065,1.822365548,2.043388508,2.112661413,2.16506345,1.853757329,1.822998955,1.591703847,2.185086387,NA,NA,NA
"983","'030","Lombardia","SEP",1.40278758,1.527657103,1.54099589,1.628023254,1.574247113,1.71417339,1.534637949,1.531283669,1.509184433,NA,NA,NA
"984","'070","Liguria","SEP",1.815017053,2.403748989,2.078118718,1.750365429,2.184990115,2.072066132,2.034696636,1.906767284,1.932436212,NA,NA,NA
"985","'040","Trentino Alto Adige","SEP",1.27001749,1.219650206,1.449911166,1.359025436,1.485656514,1.519815681,1.588985483,1.165756067,1.476545603,NA,NA,NA
"986","'021","Bolzano - Bozen","SEP",1.117664235,1.135212015,1.391311121,1.418523553,1.365321474,1.391374741,1.71300498,1.356249414,1.483318273,NA,NA,NA
"987","'022","Trento","SEP",1.418612192,1.301839404,1.506826428,1.30138384,1.601665732,1.64310105,1.469964721,0.982656898,1.470030488,NA,NA,NA
"988","'050","Veneto","SEP",1.102879185,1.147479465,1.121658328,1.296991369,1.369585633,1.309450683,1.304689221,1.273356745,1.311070058,NA,NA,NA
"989","'060","Friuli Venezia Giulia","SEP",1.398525392,1.672374751,1.864818819,1.729545119,1.811886056,1.648005227,1.641942216,1.608505998,1.577220338,NA,NA,NA
"990","'080","Emilia Romagna","SEP",1.465861806,1.652236352,1.604865711,1.600799327,1.581614606,1.578746352,1.461818944,1.566315583,1.440864208,NA,NA,NA
"991","'090","Toscana","SEP",1.39592749,1.547916489,1.610149117,1.669675695,1.495827595,1.543198676,1.563837559,1.431231911,1.521203829,NA,NA,NA
"992","'100","Umbria","SEP",1.062474345,1.163510275,1.320905511,1.362317409,1.245963696,1.203308806,1.32266553,1.245372219,1.38157307,NA,NA,NA
"993","'110","Marche","SEP",1.15469195,1.169872064,1.187661809,1.221358963,1.326006179,1.380470412,1.326950583,1.213739928,1.239171413,NA,NA,NA
"994","'120","Lazio","SEP",1.323130419,1.50664927,1.821287685,2.072712533,2.043678335,1.938499745,1.958249604,1.797540786,1.750265168,NA,NA,NA
"995","'130","Abruzzo","SEP",0.992214959,0.914196367,0.992994751,1.085317726,1.169124485,1.149635149,1.352233893,1.283314163,1.223334943,NA,NA,NA
"996","'140","Molise","SEP",0.692537904,0.748162578,0.819397603,0.798111966,0.871264454,0.994329216,0.986217839,0.957906709,1.079711411,NA,NA,NA
"997","'150","Campania","SEP",0.790065697,0.838487963,0.912395484,0.912791482,0.91106566,0.976159761,0.975136691,1.148075885,1.009862711,NA,NA,NA
"998","'160","Puglia","SEP",0.65253784,0.702465179,0.862091038,0.872759064,0.998394658,0.978893367,0.955565234,0.957330735,1.081211797,NA,NA,NA
"999","'170","Basilicata","SEP",0.492948513,0.601239786,0.533056166,0.316506306,0.499237323,0.752379883,0.755901068,0.813211138,0.7121477,NA,NA,NA
"1000","'180","Calabria","SEP",0.508233606,0.414655886,0.524781269,0.640276424,0.669365695,0.792417859,0.729504547,0.755034333,0.899205369,NA,NA,NA
"1001","'190","Sicilia","SEP",0.750458308,0.865895598,0.899058372,0.96983304,1.051989367,1.087622499,1.190792732,1.081315633,1.152037955,NA,NA,NA
"1002","'200","Sardegna","SEP",0.741386564,0.920806656,1.017870299,1.173632073,1.196073441,1.220716469,1.154359598,1.215642269,1.018928982,NA,NA,NA
"1003","'001","Nord-Ovest","SEP",1.494208407,1.699405128,1.701239947,1.734161272,1.727162763,1.788030037,1.67359977,1.594316928,1.607937134,NA,NA,NA
"1004","'002","Nord-Est","SEP",1.286598952,1.401465282,1.414410768,1.464356867,1.508199692,1.466323098,1.425738398,1.410537884,1.403450058,NA,NA,NA
"1005","'003","Centro","SEP",1.304333508,1.448808506,1.630470664,1.774775369,1.71038451,1.680374151,1.698209657,1.560936196,1.58217366,NA,NA,NA
"1006","'004","Sud","SEP",0.712491431,0.732263996,0.830642603,0.849437827,0.906637409,0.957530116,0.960337228,1.031225806,1.023792815,NA,NA,NA
"1007","'005","Isole","SEP",0.74821694,0.879466304,0.928431231,1.020272251,1.087648491,1.120553746,1.181761698,1.114674123,1.118938311,NA,NA,NA
"1008","'006","Italia","SEP",1.140534103,1.263897712,1.331935886,1.393380238,1.410076954,1.429798999,1.404114519,1.364183154,1.370250184,NA,NA,NA
"1009","'010","Piemonte","DELVIOL",NA,NA,NA,NA,NA,224.5945444,220.1823014,231.9381048,240.7102323,NA,NA,NA
